Subuser,Date,Bandwidth Usage (GB)
mathewflores05b7bc6,2020-11,0.121121094
griffinvelichko6e17,2020-06,0.073613281
premecheckouts051b,2020-08,0.092021484
dogd1098766d7,2020-09,0.709273438
hossainajwad35fb6,2020-06,0.152433594
talchambers929711zz,2021-12,4.914882813
jasonhuynh23b93c,2020-11,0.67625
zweidee68a6,2020-09,1.110864258
laflareskinny1b276,2020-04,0.36362793
longdongongb16f,2020-09,0.551529297
trecroce145d9d,2020-09,0.208257813
weikaiteng809e476,2020-11,0.087705078
m1loou898f3c6,2020-05,0.572107422
deka1519e15e,2020-10,2.21034375
723965zz,2021-12,1.900779297
cdasilva0505f174,2020-08,0.005990234
tallhong8e726,2020-06,1.166819336
thevloglifeisrealccf6,2021-01,0.859223633
ajalvarez87df796,2020-09,2.220283203
nicholasfernandez87d0706,2020-07,0.770959961
slash4ad5,2020-10,0.019905273
khomaid16e84e6,2020-07,0.005580078
troyfung199920336,2020-06,0.037751953
joeyee1512006a006,2020-04,0.310310547
nimerpatrick1192,2020-10,0.223689453
mdarnone797301,2020-08,0.004268555
laflareskinny1b276,2020-07,0.001420898
parrishstefana48b,2020-10,3.659368164
khoaluong2000cc0c,2020-10,0.303837891
junlongkongd8956,2020-06,0.013113281
a_m_cushman1e706,2020-06,0.364075195
smilingpunker7677,2020-09,1.052711914
ivanvishnya1999fccf,2020-09,0.000795898
casiosneakers23fd,2020-12,2.36909668
vtgmd12360ea6,2020-04,0.038070313
criterson20012dfd,2020-08,5.82852832
skierdude12127a57,2020-06,1.147808594
cookgrouprayaf0c,2020-12,3.495144531
norbertung304d6,2020-06,0.000155273
spyang589f38,2020-11,2.914958008
johnsonmtran18ee6,2020-05,7.730523438
kyzyazy123e11azzxz,2022-01,44.8395957
banhdieuduc23121318,2020-09,1.354044922
mattscafuri2e25,2020-09,0.397334961
hricsi001ffe76,2020-11,0.710421875
patrykkorzatkowski4fe1,2020-10,2.035503906
mm502664b811,2020-06,2.147491211
christiansimon2913d16,2020-11,1.864378906
marionicolas6fe626,2020-10,0.032138672
changliu31717f3,2020-10,4.201271484
sneakerspydie8a5f6,2020-06,0.388930664
taylorstewart14175b8f,2020-12,0.004323242
vwu12b6,2020-04,0.032248047
flylaliboy228b,2020-07,2.926543945
ossphotographs46d96,2020-05,1.545375977
andremcontactcd8c,2020-07,0.111854492
hernandez4334d05e,2020-10,2.037461914
alexacalio194eab6,2020-09,0.001430664
sujotchris555c,2020-07,5.774969727
marcozhaosc9d486,2020-06,0.580448242
bfe8514ea86,2020-12,2.172837891
ianmcdonad20033d31,2020-08,1.517549805
yobunnyclubc06e,2020-11,1.772181641
joshuacanlasbasketball6e55,2020-12,1.13109668
7.83E+12,2021-01,0.132960938
delacruzjeven7f716,2020-07,1.263841797
offwhite0854,2020-10,2.138772461
yulongxiao0421787b6,2020-08,1.525517578
jialunhe1314f3e5,2020-09,0.385549805
brandonlui88d7916,2020-05,6.178288086
kevnis204661a6,2020-04,0.652541016
lordabe2877651,2020-08,1.752767578
littleman56175d4,2020-10,3.075972656
dpekerowf5006,2020-05,0.068703125
betournayalexandre22bf6,2020-06,1.726166992
283588zz,2021-12,2.064862305
sanketshahshoes65d0,2021-01,0.056708984
claudiavila4963alanof32d6,2020-04,0.13968457
compassmens06e2,2020-06,3.170054688
botaboom954736exz,2022-01,0.021700195
vincecre259ff6,2020-07,2.148879883
isaacsiaodf09,2021-01,5.86E-06
kicksinbrantcc25zz,2021-12,4.139052734
elliottsoper5e89,2020-05,2.450136719
rdizzy362ffd,2020-08,0.185794922
jatchison404114,2020-06,0.300850586
mgdamo182690,2020-09,1.877386719
davidallenchan0af36,2020-12,0.003691406
keepmovingkeepknee51ea,2020-10,1.871732422
c3lis65f76,2020-05,1.037283203
tvill4209530,2020-10,3.238106445
nittaizmc555,2020-08,0.047670898
rxgbrx75956,2020-05,4.906670898
zacmitsakis2a4b,2021-01,0.286329102
ryanburdiosc8de,2020-05,8.057757813
mjgpinero9694b4,2020-10,1.473069336
alexd206285a,2020-07,2.919130859
bognargyula228f4,2020-12,0.005719727
jflang174eb1,2020-12,0.52722168
awofford2013645d6,2020-07,0.855058594
xmatrixx92abee,2021-01,0.283458984
artcvalverde43b0,2021-12,2.616756836
fatestaypenguincf9b6,2020-12,6.95521582
ericylc233a39,2020-09,2.729337891
pramos411e0be,2020-07,0.029381836
thisisnotme22224825,2020-09,0.059132813
puggydroneddc0,2020-05,0.103831055
afrazhemraj813b,2020-11,15.98667871
dylanace1263d,2020-08,0.000875977
jessironquillo22a16,2020-06,1.780229492
dimitribouglioneb0a1,2021-01,0.017944336
jameslovett21777cea,2020-09,0.794250977
skylarha5abd,2020-11,1.844248047
tsui8fcf,2020-11,0.087874023
griffinvelichko079a6,2020-05,0.223764648
gianlucamastrolonardo103c676,2020-10,1.260964844
rose13975098084b706,2020-12,0.001083984
tinojfps6a4d,2020-11,0.181652344
marshallweeden47f2,2020-10,9.77E-07
markclutterbuck121a6e6,2020-04,0.168981445
nathanoloyede1849a,2020-08,1.146560547
ywli102770256,2020-06,2.464954102
scheereh65416,2020-10,5.121598633
bjchengzka858,2020-04,2.823088867
mwmw02050527d66,2020-10,1.334299805
vankeilauaf5f,2020-11,1.065807617
neozhoujing072506bb,2020-12,6.693609375
elijahlwalsh9de8,2020-08,2.783962891
thevienerf7196,2020-07,0.077935547
hotpicks4you9380zz,2021-12,2.723852539
nicholassukhdeo10233,2020-05,1.357089844
bz11218515c6,2020-07,0.930683594
moehojc070zzxz,2022-01,5.035541992
rockrocketjoan55ac,2020-10,9.912399414
anthonythieu149dde4,2020-07,6.594394531
vwlowrider197376146,2020-07,0.134486328
andyzhou41cb11,2020-05,0.05243457
vanhuynh52018f526,2020-09,1.026710938
jackelyman0c806,2020-10,38.87553418
jnrprive6a98,2020-09,0.59415332
keeganezzioptf3ab,2020-09,1.106004883
philhurleybbce,2020-07,0.099683594
hiya143251fd,2020-09,0.016799805
jackelyman0c806,2020-05,10.18053809
chibuzonwawuezeb886,2020-08,0.344058594
johnny101816ebd,2020-10,0.079078125
darkchen5af46,2021-12,1.267056641
jamos6912d37d,2020-08,0.038623047
tengfei198710dc,2020-05,2.131550781
jeperaza958cc36,2020-04,1.18768457
jdowning161f914,2020-09,0.002341797
imbradypettit09d26,2020-04,0.601624023
hoangphillip12130dd,2020-07,19.95330664
7lucasl33406,2020-08,1.655773438
nitasanta0c4fb,2020-08,0.071794922
gomezluis1211959,2020-05,0.755150391
brianwonse32566,2020-07,0.183216797
kopng75b16d,2020-10,0.416458008
2.50E+13,2020-06,0.008
mixedupgaming123cbb26,2020-04,1.135981445
ashminee7975c2zzxz,2022-01,0.272636719
cristianmanzon46c4,2020-06,0.15665332
sneakersreseleralexffa5,2021-01,0.002962891
matiasjaramillo2004207c,2020-09,0.327167969
srt1320x9a74,2020-07,1.598924805
davidmiklo101781,2020-09,3.590099609
samylee998ca6c6,2020-10,0.761943359
jonathanaharonov69c1,2020-06,0.529269531
mohamedothman00e15dzz,2021-12,21.8682832
kleveringa22e1fb,2020-11,0.008777344
jmuckinhouptbfbc6,2020-04,2.928580078
phamant1400c9cf,2020-11,1.303982422
viizpython7c7a,2020-07,0.87887793
khaitruong14381dc,2020-11,3.457824219
dylanhdeluised3a3,2020-07,4.189529297
lucas1431e289,2020-11,2.322302734
justinbgame4636522,2021-01,0.006711914
jpbaker97e32a6,2020-10,0.019573242
gotnimloveto001d0f2,2020-05,1.518767578
macsvm746416,2020-08,0.211071289
aidenburch2eaf3,2020-06,0.073264648
lukenachnani05d4c4,2021-01,0.955349609
herrera1589a968,2020-06,1.096910156
dgiabach2000727b,2020-11,7.001225586
justinxhua446aa4,2020-05,0.330141602
renzlascala9aa0,2020-07,0.09696582
andrenguyen42b0b8,2020-09,3.225105469
dimitriosrko1144a6a,2020-07,0.05353418
richardhuntley140133cd,2020-06,0.128327148
254841290bdb66,2020-07,0.978813477
sraymond19592243,2020-09,6.84E-05
nicolatrillo934f296,2020-05,0.681306641
linalan236ba6,2020-05,0.266477539
nathanwolf10015876,2020-09,2.311089844
glenadobbs5abe,2020-05,2.938827148
h_flores28d9a8,2020-06,0.515798828
admin8300,2020-06,3.91E-06
kprsharma217e30,2020-04,1.973452148
antonom4c70f6,2020-11,0.071974609
marcantoinegaudreault200150806,2020-08,0.403978516
azaie67d,2020-05,1.822393555
pakk119109d,2020-08,6.006694336
jobvanwijngaardenc4616,2020-04,0.269057617
nycjohnbace66,2020-04,0.806611328
92579257ttf73d6,2020-06,0.600263672
davidallenchan0af36,2020-05,1.41471875
bastientrossat10a23,2021-01,0.005952148
johnny101816ebd,2020-09,1.232760742
diegoit30a779,2020-09,0.019287109
zy144619c8d56,2020-06,1.121167969
wangbo2341c09,2020-07,1.37225
kuniyoshi04163c0a,2020-10,1.609001953
fongpei2020e55c,2021-01,0.261381836
davidesalazar047f456,2020-06,0.000169922
harrispervaize4316,2020-04,0.736821289
juansnofc876,2020-04,0.102652344
brickey7144bc,2020-06,0.425537109
markthebrickcollector90ec,2020-09,1.093104492
hazemeshesh0bbc,2020-10,0.926833984
braydonp33d3e8,2020-07,0.044818359
cowboys53398d6c,2020-07,0.230484375
kolbeegivens149a96,2020-04,7.128941406
singmerlion15bc21,2020-06,0.60244043
alexhuynh6105c8f,2020-06,0.540327148
sinnersneaker2e286,2020-04,1.485621094
wavystreetcara1826,2020-04,0.321779297
1276872311327a,2020-06,1.287181641
helpyourmusic849a6,2020-07,0.529601563
napincus7bf65,2020-10,1.793999023
aaronkwong63343e,2020-06,0.067960938
chuquang251209bc616,2020-12,0.76427832
venueri1001ff28,2020-09,0.272983398
christiansimon2913d16,2020-07,2.089057617
reedgwalshf41e6,2020-07,3.287600586
weikaiteng809e476,2020-12,0.996601563
rionpaztravis4cfd6,2020-05,4.22972168
smileshow75045a,2020-12,0.138582031
bvilanovall20041339,2020-09,0.575924805
dleechin95cc,2020-10,2.061148438
hanchen2305c816,2020-06,1.145142578
ddempster71bc36,2020-08,0.842274414
bairdbaird2005b621,2020-11,0.001327148
ervin7197,2020-12,7.009363281
vaibhavbhaskarb349b6,2020-06,0.019810547
joshnorez9459,2020-08,0.009000977
gambino_14985f9a,2020-07,0.478999023
lkcluxury15fb6,2020-12,0.301636719
ryusbot6c1c,2020-04,1.557949219
stephenjtjr4eac,2020-06,0.676373047
andrewtang2165cac,2020-11,4.275859375
cjaguilara41c,2020-08,0.090986328
gxmbyyad4f,2020-05,1.95E-06
140222rle949,2020-12,3.566354492
tsmpapachene70b,2020-09,3.915859375
anusarnsac0d6,2020-10,0.529077148
bkeough967d7b6,2020-11,0.749469727
cykings1118c4a1,2020-12,2.471268555
awofford2013645d6,2020-09,0.008469727
ronvldaceed83,2020-04,0.022609375
jerongramaticaf004,2020-07,1.393367188
zaidkapadia00406c8,2020-09,2.956235352
sambug25481939,2020-11,1.734875977
omgimluis8b666,2020-06,0.419255859
hadsvw99766,2020-07,0.010037109
vrobby25278a6,2020-12,1.452249023
flickgorisuper7f9f,2020-11,2.019274414
bnpcrew808a7ad6,2020-06,8.79E-05
labgrootz4b48,2020-09,1.197526367
dudewishwua9566,2020-05,1.741345703
amirh102a1c1,2020-11,1.073316406
alirizwan0914e7d6,2020-05,0.411323242
clementcharlet7e0e1,2020-09,0.405633789
farrizz7350fd6,2020-06,0.020291016
imranhashmi3072236,2020-09,3.330141602
riteshdeozun0b7f6,2020-09,0.239365234
david_f100007586,2020-05,0.914137695
poweredbywavecc636,2020-06,0.161273438
tradewithsoub07c,2020-12,12.78787012
rephon11a54b6,2020-06,0.383962891
ckicks02339a,2020-12,2.705996094
astrogazind0496,2020-07,0.167930664
takomagrailsc739,2020-10,2.243548828
applejuicecity1afb,2020-11,0.070234375
merlionaqv77096,2020-12,1.252451172
jaeddangamillabe6c,2020-07,0.224908203
adtjr12489d8,2020-09,0.190924805
dtruong24b5be6,2020-08,0.039126953
crannkzlvceeezz,2021-12,3.352239258
jjaworski97200e,2020-09,0.119441406
skfelix12384,2020-10,0.03237793
frankmoranjr3037zz,2021-12,10.26996973
andydelgado1213e72d,2020-08,2.36265625
mybrosef103586,2021-01,1.504511719
jpbaker97e32a6,2020-09,0.373282227
betournayalexandre22bf6,2020-11,0.919477539
tao727188712fa99,2020-12,0.003780273
edwin_m97bf,2021-01,0.370101563
louis_schilleab09,2021-01,0.271962891
x43b4,2020-08,0.317577148
hanchen2305203b,2020-05,1.08046875
sz48576,2020-05,2.15E-05
jasmeetpuri14b2186,2020-04,2.027196289
joshdelm28756,2020-10,0.496461914
hefeng12121203466,2020-08,1.850463867
alvarezb1762efcc,2020-10,0.613172852
judyabella86d63a,2021-01,0.453005859
upppperjam53f5,2021-01,0.533749023
maverickderrickc75e6,2020-12,1.607799805
epicmeatballs166c,2020-12,2.952506836
kelvinphan1733b3,2020-09,0.727293945
nicholasjacare50e9,2020-06,1.48322168
awoodlivee8fc,2020-09,5.936614258
williamvandoftw1e05,2020-08,1.764173828
2kgraphiczed59,2020-07,0.74824707
colindelgiudice64dc,2021-01,2.524648438
leoleosaida900,2021-01,1.579097656
jack9eca6,2020-09,1.476416992
vicgay52018976,2020-07,0.017342773
kolbeegivens149a96,2020-06,4.14968457
yukio233e5a,2020-10,17.83887793
jarenftw2e99,2020-11,0.232666016
bofakicks16e36,2020-07,0.135307617
tylernguyen23abac6,2020-05,0.33818457
nkmccafe1e67,2020-05,0.473669922
tejasmandalia3d9f,2020-04,0.004849609
1291880zzxz,2022-01,0.305361328
dzhang0108ccdb,2020-06,1.6835625
kefanzzzz8a3a6,2020-05,1.194099609
baptisteboreillo1b3d,2020-04,2.070632813
lukikukibk01be6,2020-05,0.029519531
slomox7b393,2020-09,4.26794043
mohamedali0355333c,2020-10,3.033640625
kaijiankjtad3a,2020-05,0.483898438
wwchome18f4a,2020-06,2.228469727
joonwon10130e9d,2020-07,0.024396484
mkopakowskie20f6,2020-09,0.630367188
patrick_hdk97c26,2020-07,0.189947266
vwu12b6,2020-06,0.17856543
chemwu90fe6,2020-09,0.003842773
vrajeshpatel03250bcd6,2020-08,2.865208008
taitruong2002e04b,2020-07,0.224478516
kuruttakinga7d56,2020-12,0.08280957
bricediomandebd42,2020-09,2.566089844
aaronbrisco241f6,2020-04,3.323962891
junchaochen10efeazzxz,2022-01,1.264420898
gaethano17067476,2020-12,0.000626953
nvlynchbb6a,2020-05,1.819125
betosanchez25832c81,2020-06,1.367130859
pheroworld8b93,2020-10,3.820521484
jayceemichael050a,2020-12,0.171901367
lmusik768ff9zz,2021-12,0.006164063
mimzileung6925,2020-07,9.002283203
wenkangpan13ce,2020-07,0.566099609
lukedixon19861f2b,2020-11,1.873958984
nakahi109a211,2022-01,4.905925781
blackfingettera7b86,2020-12,13.44848242
jam1oa0f90,2020-08,5.259539063
andrenguyen4273876,2020-05,3.696893555
delaynomore99f16,2020-04,0.058108398
kevinyep12080f8b6,2020-04,1.688099609
hhenryguo6d33,2020-09,0.24059082
charleshooo32a5,2020-07,6.618719727
cesarjplas8998,2020-05,0.100451172
banhdieuduc1205a515,2020-08,0.044995117
lukikukibk01be6,2020-10,0.024749023
grailsgardenbe71,2020-05,2.15E-05
cjespiritu803ce22,2020-10,1.006392578
nattahphongaa6b,2020-05,3.142473633
vicgay52018976,2020-05,0.153170898
912bskeeaa49,2020-09,0.384484375
julianpena0ac1,2020-11,0.094279297
officialdroidfeedd759,2020-08,1.398586914
rajendra809575cfd,2020-10,1.102725586
bigchuckwang4f40,2020-11,1.296163086
nishatn8978c13,2021-01,0.249287109
mrash4809fe7,2020-10,0.97315332
stingllinus8c276,2020-04,0.341007813
bairdbaird2005b621,2020-07,2.351700195
thirdgrailcontactc56f,2020-05,3.200390625
ossphotographs46d96,2020-06,1.217563477
phamant1400c9cf,2020-09,0.058508789
oabdllatifc244,2020-08,0.034391602
eliminsk361855,2020-07,3.183066406
283595zz,2021-12,1.482362305
andrewmegzf6ef,2020-08,0.294570313
wwee6227c38d,2020-10,0.101607422
danielh85620029406,2020-09,0.092384766
jaredallsopp47d5ff,2020-11,0.088003906
dimitribouglioneb0a1,2020-09,0.141210938
john_bullock80496,2020-10,0.413706055
billynx1997b72a,2020-10,1.075438477
yan2351890705336,2020-08,1.006529297
mstepphenson75c2,2020-09,2.139711914
304222zzxz,2022-01,2.012217773
aaarepair1455,2020-11,0.374254883
justiny1736231e,2020-12,5.707109375
ihypeceo4461,2020-08,8.071227539
dimsumcheff08a6,2020-11,0.324073242
thekingjames200142a0,2020-10,9.740730469
kevinokangadde6,2020-07,1.031046875
lcawiszus30f5,2020-10,0.030745117
keescarlett15686,2020-10,0.352149414
heychefpacitod22a6,2020-06,1.443294922
282602zz,2021-12,0.624196289
christopherchannnbdf96,2020-10,0.03256543
ashoehighraffle8785,2020-08,2.422702148
justinmarcus0996c04,2020-09,0.049635742
sofreshnfunky574d0c,2020-10,0.000642578
jimmyschade012f,2020-10,1.269009766
olekzhc90f,2021-01,1.433698242
puneater_36c246,2020-05,2.906508789
jinjae0921f5d5,2020-08,0.07824707
felipepuglierie3b26,2020-08,2.83040332
jordanllo6b9b,2020-09,0.057955078
a_m_cushman1e706,2020-09,1.01177832
blazekickz4sale6d27,2020-12,0.080392578
ebermosquedacr73f6a,2021-01,0.058339844
romeroh7791b5,2020-12,3.012561523
xxvi5xx347acdd6,2020-11,3.342890625
nspirea53e6,2021-01,0.052257813
1005923zz,2021-12,2.360916992
junior1alcantar00b7,2020-12,1.491814453
aquarianprototypecd0a6,2020-06,0.181849609
joshfras39816,2020-09,0.044929688
supremela38166,2020-07,1.933509766
liamreich05ac9a,2020-05,0.172666992
brianliu0512448f,2020-09,0.016730469
ianhall21217714,2020-09,14.89175684
beezy20054d04,2020-09,0.816900391
rst_hilaire3019,2020-05,0.309014648
simsalabimbam772d90zzxz,2022-01,0.14684668
brockhousematthew03814a,2020-10,0.000321289
lowellquiachonjrc0c8,2020-09,0.430503906
patrykkorzatkowski4fe1,2020-11,0.047806641
sraymond1959d7b6,2020-08,0.549223633
clarahuang994626,2020-08,0.010757813
blackfingettera7b86,2020-04,0.009425781
markclutterbuck121a6e6,2020-05,1.888061523
sarobe9731170,2020-08,0.747283203
aaarepair1455,2020-10,0.238321289
crustyydonutt56166,2020-09,0.214219727
ddempster71bc36,2020-04,5.86E-06
gezhao123e13c6,2020-12,0.184254883
carlocarlosy123d591,2020-12,1.293829102
davecarmilortega6548,2020-10,1.46993457
mobilenexus21c605,2020-07,0.55684375
john_bullock80496,2020-09,0.300823242
dovyboy0105a4,2020-07,0.401250977
mikemoonkicks3aaa,2020-06,1.557612305
shopping4loveec3c56,2020-09,0.570053711
arielalejo996e8c6,2020-04,0.023822266
galindo288d4,2020-08,0.203897461
psmgbookings134d,2020-05,1.293779297
a1697309619966,2020-08,1.186198242
vahngo3401e,2020-10,0.495461914
hosaelshewikh199991ca6,2020-10,0.000749023
christopherchannnbdf96,2020-08,0.761413086
vixideas09c3,2020-09,4.353946289
maheshnimmagadda4cacc6,2020-04,5.03784375
jjaworski97200e,2020-05,0.010742188
bacula9032ff6,2020-12,0.001855469
immabaconback97e0zz,2021-12,0.01659668
sashivankanf12b,2020-05,0.822800781
ohp671e,2020-05,2.219576172
floridaflac9dcb6,2020-05,3.098163086
cazzmanianc19c,2020-05,1.79225293
hockeyguykyf95c6,2020-11,26.81120313
jbloomfield8694546,2020-04,0.291010742
jeperaza95b689,2020-06,2.677194336
sneakerparlournsbb794,2020-12,1.008825195
marlonhaines01d322,2020-09,3.9275625
samsonstone03c94d,2020-09,8.120148438
ryanjacobson2006bab4,2020-09,14.52921484
nicholasdonoian03bb,2020-12,0.003993164
macsvm746416,2020-05,0.439616211
diegoit30a779,2020-10,0.390881836
rahatismail120c9a,2020-05,0.002370117
soledoutatxfa906,2020-06,4.20E-05
templeofidiot3f4c6,2020-07,2.22590625
nathanhaff2b2a6,2020-12,0.541802734
francescolasala97130c,2020-04,0.002511719
micheleg0431e014,2021-01,1.903857422
zamanashfakuz64c16,2020-06,2.074920898
ronvldaceed83,2020-05,1.244689453
kalidagoate55b,2020-07,2.142285156
2nejong1c47azz,2021-12,0.043473633
tensiles3a01,2020-11,0.023601563
whmeltonjr65b46,2020-05,0.906663086
alexd206285a,2020-10,0.227480469
minhhp0167de9f,2020-07,1.208196289
zjwaldoaead6,2020-05,0.785707031
dannyli0382400a9,2020-10,5.465611328
alexsantacruz02a2bb6,2020-08,0.05119043
gambino_14985f9a,2020-08,0.184555664
hyongvin198d4,2020-09,0.522371094
jasonngu8882a7d,2020-08,0.040042969
lzz130942333216775,2020-10,2.754640625
mfshoe1166bb,2020-12,7.557621094
maxbourrie9730af,2020-05,0.373728516
seankary228132,2020-08,0.903178711
lucky13506104f,2020-08,0.008759766
fernramblas8df26,2020-04,5.140613281
alexd206285a,2020-09,0.055871094
ksd5501004bac6,2020-07,0.050263672
antbaylis058f6,2020-04,0.334579102
cpangia88176596,2020-06,0.243357422
cinnamonrolls1231a146,2020-06,0.738600586
adriandj123fe69,2020-07,0.05006543
hellof3646,2020-08,0.593177734
lkaan10033c0f,2020-06,2.102045898
chefsam510ed17,2020-10,0.384951172
fredk10182d266,2020-04,6.205957031
extraviralexposure9a80,2020-08,3.339233398
gabdemers20032895,2021-01,0.181201172
patelkarna123f7206,2020-05,1.37512793
tuhoahuynh78cb,2020-07,4.507661133
toprankrev8df76,2020-07,0.872141602
chetosgaming871e6,2020-05,0.236313477
yan235189070ab6b6,2020-05,0.551834961
newlevelsnkrs53e6,2020-11,0.738351563
stormar269a6d6,2020-09,1.117321289
capodeltrepbb006,2020-10,0.049894531
jackddupbe3d,2020-07,0.513537109
number11rockets8370,2021-12,3.056885742
gumpbalooc7ce,2020-11,0.118107422
cleung78783f9,2020-07,3.615695313
thevloglifeisrealccf6,2020-11,0.778111328
nathanoloyede1849a,2020-07,0.875751953
roninken416e4c6,2020-10,3.867255859
henryman3132679,2020-08,0.113351563
ykshuno15dce6,2020-05,0.148765625
